"FEATURE_ID","FEATURE_NAME","FEATURE_CLASS","STATE_ALPHA","STATE_NUMERIC","COUNTY_NAME","COUNTY_NUMERIC","PRIMARY_LAT_DMS","PRIM_LONG_DMS","PRIM_LAT_DEC","PRIM_LONG_DEC","SOURCE_LAT_DMS","SOURCE_LONG_DMS","SOURCE_LAT_DEC","SOURCE_LONG_DEC","ELEV_IN_M","ELEV_IN_FT","MAP_NAME","DATE_CREATED","DATE_EDITED","Town","Address"
1021248,"Littles Mill","Locale","NC",37,"Richmond",153,"350910N","0795504W",35.1526471,-79.9178309,NA,NA,NA,NA,56,184,"Mount Gilead East","6/17/1980","","Mt Gilead","NC-73, Mt Gilead, NC 27306, USA"
1021250,"Livingstons Quarters","Populated Place","NC",37,"Scotland",165,"344738N","0793340W",34.7937701,-79.5611624,NA,NA,NA,NA,71,233,"Gibson","6/17/1980","","Laurel Hill","16671 St Johns Church Rd, Laurel Hill, NC 28351, USA"
1021251,"Lizard Lick","Populated Place","NC",37,"Wake",183,"354900N","0782230W",35.8165422,-78.3749988,NA,NA,NA,NA,101,331,"Knightdale","6/17/1980","","Wendell","1791-1799 Marshburn Rd, Zebulon, NC 27597, USA"
1021255,"Lobelia","Populated Place","NC",37,"Moore",125,"351248N","0791213W",35.213215,-79.2036388,NA,NA,NA,NA,87,285,"Lobelia","6/17/1980","","Vass","164 Lakebay Rd, Vass, NC 28394, USA"
1021264,"Loebs Landing","Locale","NC",37,"Pender",141,"342245N","0781340W",34.379057,-78.2277764,NA,NA,NA,NA,2,7,"Point Caswell","6/17/1980","","Currie","Unnamed Road, Riegelwood, NC 28456, USA"
1021265,"Log Landing","Locale","NC",37,"Jones",103,"350315N","0771920W",35.0540485,-77.3221803,NA,NA,NA,NA,6,20,"Trenton","6/17/1980","","Trenton","206 River Bluffs Ln, Trenton, NC 28585, USA"
1021269,"Lola","Populated Place","NC",37,"Carteret",31,"345729N","0761646W",34.957943,-76.2793564,NA,NA,NA,NA,3,10,"Atlantic","6/17/1980","","Cedar Island","722-838 Lola Rd, Cedar Island, NC 28520, USA"
1021275,"Long Bluff Landing","Populated Place","NC",37,"Pender",141,"342525N","0780814W",34.4235009,-78.1372177,NA,NA,NA,NA,1,3,"Point Caswell","6/17/1980","","Currie","234 Tram Rd, Currie, NC 28435, USA"
1021286,"Longhurst","Populated Place","NC",37,"Person",145,"362531N","0785801W",36.4251409,-78.9669546,NA,NA,NA,NA,168,551,"Roxboro","6/17/1980","","Roxboro","1608 Shotwell St, Roxboro, NC 27573, USA"
1021287,"Longs Store","Populated Place","NC",37,"Person",145,"362451N","0790441W",36.4140291,-79.0780686,NA,NA,NA,NA,194,636,"Olive Hill","6/17/1980","","Roxboro","230 Wagstaff Carver Rd, Roxboro, NC 27574, USA"
1021299,"Lowell Mill","Populated Place","NC",37,"Johnston",101,"353400N","0780939W",35.5665483,-78.1608275,NA,NA,NA,NA,40,131,"Kenly West","6/17/1980","","Kenly","2440 Lowell Mill Rd, Kenly, NC 27542, USA"
1021302,"Lowes Grove","Populated Place","NC",37,"Durham",63,"355413N","0785320W",35.90348,-78.8888966,NA,NA,NA,NA,95,312,"Southwest Durham","6/17/1980","","Durham","4431 S Alston Ave, Durham, NC 27713, USA"
1021304,"Luart","Populated Place","NC",37,"Harnett",85,"352455N","0785314W",35.4151589,-78.8872425,NA,NA,NA,NA,105,344,"Mamers","6/17/1980","","Lillington","211 Neill Thomas Rd, Lillington, NC 27546, USA"
1021306,"Lukens","Populated Place","NC",37,"Carteret",31,"345815N","0763427W",34.9707172,-76.5740943,NA,NA,NA,NA,2,7,"South River","6/17/1980","","Beaufort","Unnamed Road, Beaufort, NC 28516, USA"
1021314,"Lyman","Populated Place","NC",37,"Duplin",61,"345129N","0774450W",34.8579435,-77.7471993,NA,NA,NA,NA,18,59,"Lyman","6/17/1980","","Beulaville","995 NC-111, Chinquapin, NC 28521, USA"
1021315,"Lynch Beach","Populated Place","NC",37,"Pamlico",137,"350937N","0764111W",35.160167,-76.6863179,NA,NA,NA,NA,1,3,"Vandemere","6/17/1980","","Bayboro","1050 Lynchs Beach Rd, Bayboro, NC 28515, USA"
1021318,"Lyon Landing","Locale","NC",37,"Pender",141,"342310N","0780738W",34.3860013,-78.1272175,NA,NA,NA,NA,1,3,"Point Caswell","6/17/1980","","Currie","2377 Heading Bluff Rd, Currie, NC 28435, USA"
1021320,"MacMillan Landing","Locale","NC",37,"Pender",141,"342445N","0773540W",34.4123902,-77.5944162,NA,NA,NA,NA,1,3,"Holly Ridge","6/17/1980","","Hampstead","84 Shipyard Ln, Hampstead, NC 28443, USA"
1021323,"Macks Village","Populated Place","NC",37,"Wake",183,"353740N","0784309W",35.6276562,-78.719176,NA,NA,NA,NA,94,308,"Lake Wheeler","6/17/1980","","Fuquay Varina","10137 Fayetteville Rd, Fuquay Varina, NC 27526, USA"
1021324,"Maco","Populated Place","NC",37,"Brunswick",19,"341714N","0780846W",34.2871133,-78.1461072,NA,NA,NA,NA,12,39,"Acme","6/17/1980","","Leland","3890 Andrew Jackson Hwy, Leland, NC 28451, USA"
1021326,"Magnolia Landing","Locale","NC",37,"Brunswick",19,"341951N","0780253W",34.3307242,-78.048048,NA,NA,NA,NA,5,16,"Leland","6/17/1980","","Currie","Unnamed Road, Currie, NC 28435, USA"
1021329,"Makatoka","Populated Place","NC",37,"Brunswick",19,"340707N","0782426W",34.1185034,-78.4072276,NA,NA,NA,NA,15,49,"Exum","6/17/1980","","Ash","4690 Makatoka Rd NW, Supply, NC 28462, USA"
1021331,"Mallard Cove Landing","Locale","NC",37,"Jones",103,"350311N","0771853W",35.0529373,-77.31468,NA,NA,NA,NA,1,3,"Trenton","6/17/1980","","Trenton","201 Riverbluff Rd, Trenton, NC 28585, USA"
1021333,"Malpass Corner","Populated Place","NC",37,"Pender",141,"343009N","0780324W",34.5023888,-78.0566598,NA,NA,NA,NA,16,52,"Costin","6/17/1980","","Burgaw","12194-12378 US-421, Burgaw, NC 28425, USA"
1021335,"Mamers","Populated Place","NC",37,"Harnett",85,"352501N","0785600W",35.4168248,-78.9333544,NA,NA,NA,NA,99,325,"Mamers","6/17/1980","1/29/2011","Lillington","2-36 Carr Ln, Lillington, NC 27546, USA"
1021338,"Manly","Populated Place","NC",37,"Moore",125,"351109N","0792218W",35.1857139,-79.3716974,NA,NA,NA,NA,135,443,"Niagara","6/17/1980","","Southern Pines","1565 N May St, Southern Pines, NC 28387, USA"
1021339,"Mansfield","Populated Place","NC",37,"Carteret",31,"344357N","0764711W",34.7323832,-76.7863243,NA,NA,NA,NA,3,10,"Mansfield","6/17/1980","","Morehead City","111 Mansfield Pkwy, Morehead City, NC 28557, USA"
1021344,"Maplewood","Populated Place","NC",37,"Richmond",153,"345529N","0794514W",34.9245981,-79.7539459,NA,NA,NA,NA,88,289,"Rockingham","6/17/1980","","Rockingham","1115 E Broad Ave, Rockingham, NC 28379, USA"
1021346,"Marines","Populated Place","NC",37,"Onslow",133,"343444N","0772148W",34.578776,-77.3632933,NA,NA,NA,NA,4,13,"New River Inlet","6/17/1980","","Camp Lejeune","Peach St, Camp Lejeune, NC 28547, USA"
1021353,"Marmaduke","Populated Place","NC",37,"Warren",185,"362051N","0780409W",36.3473709,-78.0691572,NA,NA,NA,NA,112,367,"Inez","6/17/1980","","Macon","Marmaduke Rd, Warrenton, NC 27589, USA"
1021354,"Marsh Landing","Locale","NC",37,"Jones",103,"350229N","0771705W",35.0412701,-77.2846789,NA,NA,NA,NA,0,0,"Trenton","6/17/1980","","Trenton","202 Country Club Rd, Pollocksville, NC 28573, USA"
1021356,"Marston","Populated Place","NC",37,"Richmond",153,"345918N","0793456W",34.9882113,-79.5822695,NA,NA,NA,NA,129,423,"Marston","6/17/1980","","Marston","113 Mercer St, Marston, NC 28363, USA"
1021364,"Masonboro","Populated Place","NC",37,"New Hanover",129,"341046N","0775051W",34.1793374,-77.847484,NA,NA,NA,NA,7,23,"Wrightsville Beach","6/17/1980","3/20/2008","Wilmington","7374-7412 Masonboro Sound Rd, Wilmington, NC 28409, USA"
1021365,"Masontown","Populated Place","NC",37,"Carteret",31,"345211N","0762456W",34.8696075,-76.4154749,NA,NA,NA,NA,1,3,"Davis","6/17/1980","","Stacy","1813-1819 US-70, Stacy, NC 28581, USA"
1021385,"McCullers","Populated Place","NC",37,"Wake",183,"353940N","0784145W",35.6609884,-78.6958409,NA,NA,NA,NA,118,387,"Lake Wheeler","6/17/1980","","Raleigh","8209-8399 Ten-Ten Rd, Raleigh, NC 27603, USA"
1021391,"McGee Mill","Populated Place","NC",37,"Johnston",101,"353014N","0783551W",35.5037714,-78.59751,NA,NA,NA,NA,62,203,"Edmondson","6/17/1980","","Angier","5898 Zacks Mill Rd, Angier, NC 27501, USA"
1021392,"McGehees Mill","Populated Place","NC",37,"Person",145,"363101N","0790143W",36.5168071,-79.0286234,NA,NA,NA,NA,115,377,"Alton","6/17/1980","","Semora","8300 McGhees Mill Rd, Semora, NC 27343, USA"
1021412,"Mercer Landing","Populated Place","NC",37,"Brunswick",19,"335755N","0781425W",33.9651724,-78.2402755,NA,NA,NA,NA,0,0,"Lockwoods Folly","6/17/1980","","Bolivia","465 Herring Gull Ct SE, Bolivia, NC 28422, USA"
1021414,"Merritt","Populated Place","NC",37,"Pamlico",137,"350553N","0764252W",35.0979428,-76.7143749,NA,NA,NA,NA,1,3,"Oriental","6/17/1980","","Merritt","363 N Trent Rd, Merritt, NC 28556, USA"
1021415,"Merry Oaks","Populated Place","NC",37,"Chatham",37,"353831N","0790027W",35.6418188,-79.0075141,NA,NA,NA,NA,77,253,"Merry Oaks","6/17/1980","","Moncure","5729-5875 Old US Hwy 1, Moncure, NC 27559, USA"
1021416,"Mesic","Populated Place","NC",37,"Pamlico",137,"351202N","0763838W",35.2004454,-76.6438169,NA,NA,NA,NA,2,7,"Vandemere","6/17/1980","3/20/2008","Bayboro","9460-9528 NC-304, Mesic, NC 28515, USA"
1021418,"Method","Populated Place","NC",37,"Wake",183,"354742N","0784134W",35.7948735,-78.6927821,NA,NA,NA,NA,136,446,"Raleigh West","6/17/1980","","Raleigh","4001 Hillsborough St, Raleigh, NC 27607, USA"
1021423,"Micro","Populated Place","NC",37,"Johnston",101,"353350N","0781216W",35.5637705,-78.2044405,NA,NA,NA,NA,57,187,"Kenly West","6/17/1980","3/20/2008","Selma","202 Main St, Newton Grove, NC 28366, USA"
1021435,"Middleburg","Populated Place","NC",37,"Vance",181,"362359N","0781921W",36.3995899,-78.3224959,NA,NA,NA,NA,141,463,"Middleburg","6/17/1980","3/20/2008","Middleburg","7105 N US 1, Henderson, NC 27536, USA"
1021436,"Middlesex","Populated Place","NC",37,"Nash",127,"354725N","0781214W",35.7901559,-78.2038842,NA,NA,NA,NA,80,262,"Middlesex","6/17/1980","3/20/2008","Middlesex","10077 N Nash St, Middlesex, NC 27557, USA"
1021437,"Middleton Heights","Populated Place","NC",37,"Scotland",165,"344654N","0792743W",34.7815495,-79.4619912,NA,NA,NA,NA,70,230,"Laurinburg","6/17/1980","","Laurinburg","322 Perks St, Laurinburg, NC 28352, USA"
1021439,"Midtown","Populated Place","NC",37,"Moore",125,"350929N","0792447W",35.1579359,-79.4130884,NA,NA,NA,NA,142,466,"Southern Pines","6/17/1980","","Southern Pines","1710-1720 N US 1, Aberdeen, NC 28315, USA"
1021440,"Midway","Populated Place","NC",37,"Richmond",153,"345551N","0794721W",34.9307092,-79.7892239,NA,NA,NA,NA,73,239,"Rockingham","6/17/1980","4/21/2008","Rockingham","Leware Rd, Rockingham, NC 28379, USA"
1021444,"Midway Park","Populated Place","NC",37,"Onslow",133,"344334N","0772029W",34.7259961,-77.3413485,NA,NA,NA,NA,10,33,"Camp Lejeune","6/17/1980","","Midway Park","NC-24, Jacksonville, NC 28544, USA"
1021445,"Milburnie","Populated Place","NC",37,"Wake",183,"354746N","0783204W",35.7959846,-78.534446,NA,NA,NA,NA,80,262,"Raleigh East","6/17/1980","","Raleigh","5745 New Bern Ave, Raleigh, NC 27610, USA"
1021449,"Mill Branch","Populated Place","NC",37,"Brunswick",19,"340226N","0782823W",34.0404487,-78.4730632,NA,NA,NA,NA,17,56,"Exum","6/17/1980","","Ash","5080 Mill Branch Rd NW, Ash, NC 28420, USA"
1021451,"Mill Creek","Populated Place","NC",37,"Brunswick",19,"340555N","0780511W",34.0985047,-78.0863819,NA,NA,NA,NA,10,33,"Funston","6/17/1980","","Winnabow","1000-1082 NC-87, Winnabow, NC 28479, USA"
1021452,"Mill Creek","Populated Place","NC",37,"Carteret",31,"344634N","0764450W",34.775994,-76.7471558,NA,NA,NA,NA,3,10,"Core Creek","6/17/1980","","Newport","2398 Mill Creek Rd, Newport, NC 28570, USA"
1021461,"Millbrook","Populated Place","NC",37,"Wake",183,"355104N","0783619W",35.850984,-78.6052805,NA,NA,NA,NA,100,328,"Raleigh East","6/17/1980","","Raleigh","5213-5235 Old Wake Forest Rd, Raleigh, NC 27609, USA"
1021489,"Mingo","Populated Place","NC",37,"Sampson",163,"351119N","0783406W",35.1884986,-78.5683454,NA,NA,NA,NA,58,190,"Mingo","6/17/1980","","Dunn","1663 Mingo Church Rd, Dunn, NC 28334, USA"
1021491,"Minnesott Beach","Populated Place","NC",37,"Pamlico",137,"345808N","0764842W",34.9687716,-76.8116033,NA,NA,NA,NA,2,7,"Cherry Point","6/17/1980","3/20/2008","Arapahoe","387 Country Club Dr, Arapahoe, NC 28510, USA"
1021495,"Mintz","Populated Place","NC",37,"Sampson",163,"345339N","0782838W",34.8940591,-78.4772278,NA,NA,NA,NA,44,144,"Bonnetsville","6/17/1980","","Roseboro","3030 Mintz Rd, Roseboro, NC 28382, USA"
1021498,"Mitchell Church","Church","NC",37,"Franklin",69,"361321N","0781732W",36.2223707,-78.2922168,NA,NA,NA,NA,126,413,"Ingleside","6/17/1980","","Henderson","243-259 Lake View Rd, Louisburg, NC 27549, USA"
1021500,"Mitchell Landing","Locale","NC",37,"Columbus",47,"342128N","0781239W",34.3576682,-78.2108315,NA,NA,NA,NA,2,7,"Acme","6/17/1980","","Riegelwood","865 John Riegel Rd, Riegelwood, NC 28456, USA"
1021509,"Mollie","Populated Place","NC",37,"Columbus",47,"340905N","0784426W",34.151281,-78.7405736,NA,NA,NA,NA,18,59,"Nakina","6/17/1980","","Clarendon","3881-4091 Mollie Rd, Clarendon, NC 28432, USA"
1021511,"Moncure","Populated Place","NC",37,"Chatham",37,"353722N","0790442W",35.6226512,-79.0783493,NA,NA,NA,NA,66,217,"Moncure","6/17/1980","1/29/2011","Moncure","818 Old US Hwy 1, Moncure, NC 27559, USA"
1021512,"Money Island Beach","Populated Place","NC",37,"Carteret",31,"344150N","0764316W",34.6971061,-76.7210432,NA,NA,NA,NA,3,10,"Beaufort","6/17/1980","","Atlantic Beach","204 Club Colony Dr, Atlantic Beach, NC 28512, USA"
1021513,"Monogram","Populated Place","NC",37,"Brunswick",19,"335622N","0782117W",33.9393391,-78.3547246,NA,NA,NA,NA,8,26,"Holden Beach","6/17/1980","","Shallotte","3115-3183 Shell Point Rd SW, Shallotte, NC 28470, USA"
1021514,"Monroetown","Populated Place","NC",37,"Moore",125,"351308N","0792642W",35.2187679,-79.4450307,NA,NA,NA,NA,133,436,"Southern Pines","6/17/1980","","Pinehurst","106 Passion Ln, Pinehurst, NC 28374, USA"
1021524,"Moore Landing","Locale","NC",37,"Pender",141,"342433N","0773558W",34.4090569,-77.5994165,NA,NA,NA,NA,1,3,"Holly Ridge","6/17/1980","","Hampstead","485 Andrews Rd, Hampstead, NC 28443, USA"
1021536,"Morris Landing","Locale","NC",37,"Onslow",133,"342811N","0773031W",34.4696116,-77.5085785,NA,NA,NA,NA,0,0,"Holly Ridge","6/17/1980","","Holly Ridge","898 Morris Landing Rd, Holly Ridge, NC 28445, USA"
1021537,"Morrisville","Populated Place","NC",37,"Wake",183,"354925N","0784932W",35.823483,-78.8255621,NA,NA,NA,NA,92,302,"Cary","6/17/1980","3/20/2008","Morrisville","10121 Chapel Hill Rd, Morrisville, NC 27560, USA"
1021539,"Morton Fork","Populated Place","NC",37,"Onslow",133,"344929N","0771346W",34.8246047,-77.229399,NA,NA,NA,NA,12,39,"Stella","6/17/1980","","Maysville","898 Deppe Rd, Maysville, NC 28555, USA"
1021544,"Mount Gilead Church","Church","NC",37,"Franklin",69,"360834N","0781251W",36.1426502,-78.2141593,NA,NA,NA,NA,117,384,"Gold Sand","6/17/1980","","Louisburg","2537-2681 NC-561, Louisburg, NC 27549, USA"
1021553,"Mount Olive Church","Church","NC",37,"Franklin",69,"360902N","0782924W",36.1504264,-78.4899995,NA,NA,NA,NA,128,420,"Kittrell","6/17/1980","","Franklinton","1245 Mount Olivet Church Rd, Franklinton, NC 27525, USA"
1021561,"Mount Tirzah","Populated Place","NC",37,"Person",145,"361649N","0785425W",36.2801418,-78.9069522,NA,NA,NA,NA,205,673,"Timberlake","6/17/1980","","Rougemont","3171 Helena-Moriah Rd, Timberlake, NC 27583, USA"
1021563,"Mount Vernon Springs","Populated Place","NC",37,"Chatham",37,"354005N","0792531W",35.6679204,-79.4252987,NA,NA,NA,NA,158,518,"Siler City","6/17/1980","","Bear Creek","3200-3236 Old US 421 S, Matthews, NC, USA"
1021566,"Mount Zion Church","Church","NC",37,"Franklin",69,"361050N","0781121W",36.1804276,-78.1891587,NA,NA,NA,NA,95,312,"Gold Sand","6/17/1980","","Louisburg","163 Laurel Mill Rd, Louisburg, NC 27549, USA"
1021567,"Mount Zion Church","Church","NC",37,"Franklin",69,"361135N","0780737W",36.1929279,-78.126935,NA,NA,NA,NA,94,308,"Gold Sand","6/17/1980","","Louisburg","2215 Laurel Mill Rd, Louisburg, NC 27549, USA"
1021570,"Mountain Grove Church","Church","NC",37,"Franklin",69,"361352N","0781323W",36.2309821,-78.2230485,NA,NA,NA,NA,122,400,"Gold Sand","6/17/1980","","Warrenton","1-41 Mount Grove Church Ln, Warrenton, NC 27589, USA"
1021575,"Mountain View","Populated Place","NC",37,"Orange",135,"360440N","0790427W",36.0776408,-79.0741785,NA,NA,NA,NA,158,518,"Hillsborough","6/17/1980","","Hillsborough","1501-1511 Riverside Dr, Hillsborough, NC 27278, USA"
1021588,"Murphey","Populated Place","NC",37,"Duplin",61,"344825N","0775633W",34.8068343,-77.9424833,NA,NA,NA,NA,14,46,"Charity","6/17/1980","","Rose Hill","100-106 Pasture Branch Rd, Rose Hill, NC 28458, USA"
1021594,"Murraysville","Populated Place","NC",37,"New Hanover",129,"341745N","0775051W",34.2957248,-77.8474841,NA,NA,NA,NA,11,36,"Scotts Hill","6/17/1980","3/20/2008","Wilmington","6591-6601 Murrayville Rd, Wilmington, NC 28411, USA"
1021595,"Murraytown","Populated Place","NC",37,"Nash",127,"355012N","0781422W",35.8365439,-78.2394404,NA,NA,NA,NA,103,338,"Middlesex","6/17/1980","","Zebulon","3899 Brantley Rd, Zebulon, NC 27597, USA"
1021596,"Murrill Landing","Locale","NC",37,"Jones",103,"350249N","0771714W",35.0468258,-77.287179,NA,NA,NA,NA,5,16,"Trenton","6/17/1980","","Trenton","Johnson Field Rd, Trenton, NC 28585, USA"
1021598,"Myrtle Head","Populated Place","NC",37,"Brunswick",19,"340834N","0782955W",34.1426695,-78.4986202,NA,NA,NA,NA,12,39,"Juniper Creek","6/17/1980","","Ash","6333-6375 Myrtle Head Rd NW, Ash, NC 28420, USA"
1021603,"Narrow Gap Landing","Locale","NC",37,"Pender",141,"342314N","0781439W",34.3871125,-78.2441657,NA,NA,NA,NA,4,13,"Point Caswell","6/17/1980","","Currie","Unnamed Road, Currie, NC 28435, USA"
1021605,"Nashville","Populated Place","NC",37,"Nash",127,"355829N","0775756W",35.974598,-77.9655406,NA,NA,NA,NA,57,187,"Nashville","6/17/1980","3/20/2008","Nashville","100 NC-58, Nashville, NC 27856, USA"
1021614,"Neils Eddy Landing","Locale","NC",37,"Columbus",47,"342110N","0781031W",34.3526683,-78.1752748,NA,NA,NA,NA,1,3,"Acme","6/17/1980","","Riegelwood","Unnamed Road, Riegelwood, NC 28456, USA"
1021617,"Nelms","Populated Place","NC",37,"Pamlico",137,"350306N","0764218W",35.051552,-76.7049312,NA,NA,NA,NA,2,7,"Oriental","6/17/1980","","Oriental","23250-23376 NC-55, Oriental, NC 28571, USA"
1021618,"Nelson","Populated Place","NC",37,"Durham",63,"355257N","0785100W",35.88237,-78.850007,NA,NA,NA,NA,125,410,"Southeast Durham","6/17/1980","","Durham","5407 State Rd 1973, Durham, NC 27703, USA"
1021623,"Neuse Crossroads","Populated Place","NC",37,"Wake",183,"355337N","0783335W",35.893484,-78.559724,NA,NA,NA,NA,77,253,"Wake Forest","6/17/1980","","Raleigh","8800-9098 Durant Rd, Raleigh, NC 27616, USA"
1021625,"New Belden","Populated Place","NC",37,"Pitt",147,"353707N","0771741W",35.6184945,-77.294685,NA,NA,NA,NA,5,16,"Greenville SE","6/17/1980","","Greenville","4635-4761 Old Pactolus Rd, Greenville, NC 27834, USA"
1021627,"New Hill","Populated Place","NC",37,"Wake",183,"354052N","0785608W",35.6809856,-78.9355668,NA,NA,NA,NA,104,341,"New Hill","6/17/1980","","New Hill","3527 Old US Hwy 1, New Hill, NC 27562, USA"
1021629,"New Hope","Populated Place","NC",37,"Brunswick",19,"340632N","0781000W",34.108782,-78.1666626,NA,NA,NA,NA,14,46,"Bolivia","6/17/1980","","Winnabow","2182-2260 Cherrytree Rd NE, Winnabow, NC 28479, USA"
1021632,"New Hope","Populated Place","NC",37,"Wake",183,"355023N","0783450W",35.8395953,-78.5805578,NA,NA,NA,NA,97,318,"Raleigh East","6/17/1980","3/20/2008","Raleigh","4235 Capital Blvd, Raleigh, NC 27604, USA"
1021633,"New Hope","Populated Place","NC",37,"Orange",135,"360037N","0790426W",36.0101413,-79.0739006,NA,NA,NA,NA,176,577,"Hillsborough","6/17/1980","","Chapel Hill","New Hope Camp Rd, Chapel Hill, NC 27516, USA"
1021635,"New Liberty Church","Church","NC",37,"Franklin",69,"360309N","0782354W",36.052373,-78.3983308,NA,NA,NA,NA,116,381,"Franklinton","6/17/1980","","Louisburg","1759-1763 Peach Orchard Rd, Louisburg, NC 27549, USA"
1021638,"New Town","Populated Place","NC",37,"Scotland",165,"345349N","0792152W",34.8968287,-79.3644845,NA,NA,NA,NA,70,230,"Wagram","6/17/1980","","Wagram","21681 Center St, Wagram, NC 28396, USA"
1021639,"New Town","Populated Place","NC",37,"Richmond",153,"345237N","0794142W",34.8768222,-79.6950559,NA,NA,NA,NA,85,279,"Hamlet","6/17/1980","","Hamlet","118 Old Bennettsville Rd, Hamlet, NC 28345, USA"
1021654,"Nobles Crossing","Populated Place","NC",37,"Columbus",47,"341706N","0785017W",34.2848907,-78.8380778,NA,NA,NA,NA,32,105,"Chadbourn","6/17/1980","","Chadbourn","4-6 China Grove Rd, Chadbourn, NC 28431, USA"
1021658,"Norman","Populated Place","NC",37,"Richmond",153,"351014N","0794322W",35.1704249,-79.7228212,NA,NA,NA,NA,190,623,"Norman","6/17/1980","3/20/2008","Ellerbe","108 W Moore St, Candor, NC 27229, USA"
1021667,"North Hamlet","Populated Place","NC",37,"Richmond",153,"345413N","0794128W",34.9034884,-79.6911659,NA,NA,NA,NA,115,377,"Hamlet","6/17/1980","","Hamlet","245 Earle Franklin Rd, Hamlet, NC 28345, USA"
1021668,"North Henderson","Populated Place","NC",37,"Vance",181,"362031N","0782324W",36.3418126,-78.389997,NA,NA,NA,NA,154,505,"Henderson","6/17/1980","","Henderson","200-298 Ivey St, Henderson, NC 27536, USA"
1021672,"North Side","Populated Place","NC",37,"Granville",77,"360504N","0784448W",36.0843122,-78.7466713,NA,NA,NA,NA,80,262,"Creedmoor","6/17/1980","","Creedmoor","1227-1235 Northside Rd, Creedmoor, NC 27522, USA"
1021673,"North View","Populated Place","NC",37,"Scotland",165,"344730N","0792728W",34.7915494,-79.4578242,NA,NA,NA,NA,70,230,"Laurinburg","6/17/1980","","Laurinburg","1045 US-501 BUS, Laurinburg, NC 28352, USA"
1021683,"Oak Forest","Populated Place","NC",37,"Johnston",101,"352127N","0782528W",35.3573851,-78.4244492,NA,NA,NA,NA,57,187,"Peacocks Crossroads","6/17/1980","","Four Oaks","649-785 Stone Creek Rd, Four Oaks, NC 27524, USA"
